X,Y,Z
18.24150573052138,-1.7763568394002505e-15,-6.106226635438361e-16
18.241505730521382,6.661338147750939e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-3.3306690738754696e-16
18.24150573052138,-1.5543122344752192e-15,-5.551115123125783e-16
18.24150573052138,4.440892098500626e-16,1.1102230246251565e-16
18.24150573052138,-1.1102230246251565e-15,-4.440892098500626e-16
18.241505730521375,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,6.661338147750939e-16,2.220446049250313e-16
18.241505730521382,-6.661338147750939e-16,-3.3306690738754696e-16
18.24150573052138,1.9984014443252818e-15,5.551115123125783e-16
18.24150573052138,1.1102230246251565e-15,4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-1.7763568394002505e-15,-7.771561172376096e-16
18.24150573052138,4.440892098500626e-16,3.3306690738754696e-16
18.241505730521382,-1.1102230246251565e-15,-4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,6.661338147750939e-16,3.3306690738754696e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,2.220446049250313e-16,0.0
18.24150573052138,-8.881784197001252e-16,-3.3306690738754696e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,4.440892098500626e-16,1.1102230246251565e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,0.0,0.0
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,1.3322676295501878e-15,5.551115123125783e-16
18.24150573052138,0.0,-1.1102230246251565e-16
18.241505730521382,-1.3322676295501878e-15,-5.551115123125783e-16
18.24150573052138,-1.3322676295501878e-15,-5.551115123125783e-16
18.24150573052138,0.0,1.1102230246251565e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,1.7763568394002505e-15,5.551115123125783e-16
18.24150573052138,0.0,0.0
18.241505730521382,-1.3322676295501878e-15,-4.440892098500626e-16
18.241505730521382,1.3322676295501878e-15,5.551115123125783e-16
18.24150573052138,-4.440892098500626e-16,-1.1102230246251565e-16
18.24150573052138,-1.3322676295501878e-15,-4.440892098500626e-16
18.241505730521382,8.881784197001252e-16,3.3306690738754696e-16
18.24150573052138,4.440892098500626e-16,2.220446049250313e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,2.220446049250313e-16
18.24150573052138,4.440892098500626e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,1.3322676295501878e-15,4.440892098500626e-16
18.24150573052138,4.440892098500626e-16,2.220446049250313e-16
18.24150573052138,-1.3322676295501878e-15,-4.440892098500626e-16
18.24150573052138,4.440892098500626e-16,4.440892098500626e-16
18.241505730521375,0.0,0.0
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.241505730521382,8.881784197001252e-16,0.0
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,1.3322676295501878e-15,6.661338147750939e-16
18.241505730521382,-4.440892098500626e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-6.661338147750939e-16
18.24150573052138,2.220446049250313e-15,6.661338147750939e-16
18.24150573052138,4.440892098500626e-16,0.0
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,8.881784197001252e-16,2.220446049250313e-16
18.241505730521382,0.0,0.0
18.241505730521375,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-2.220446049250313e-15,-6.661338147750939e-16
18.24150573052138,1.3322676295501878e-15,2.220446049250313e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521375,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,-2.220446049250313e-15,-6.661338147750939e-16
18.24150573052138,1.7763568394002505e-15,6.661338147750939e-16
18.24150573052138,0.0,-2.220446049250313e-16
18.24150573052138,-1.3322676295501878e-15,-4.440892098500626e-16
18.241505730521382,-4.440892098500626e-16,0.0
18.24150573052138,-4.440892098500626e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,2.220446049250313e-16
18.241505730521382,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521375,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,4.440892098500626e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.241505730521375,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,1.3322676295501878e-15,2.220446049250313e-16
18.24150573052138,4.440892098500626e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521375,8.881784197001252e-16,2.220446049250313e-16
18.24150573052138,0.0,0.0
18.24150573052138,1.7763568394002505e-15,6.661338147750939e-16
18.24150573052138,8.881784197001252e-16,0.0
18.241505730521382,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,6.661338147750939e-16
18.241505730521382,8.881784197001252e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521382,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.241505730521382,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,6.661338147750939e-16
18.241505730521382,0.0,-4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,-2.6645352591003757e-15,-8.881784197001252e-16
18.241505730521375,0.0,0.0
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521382,8.881784197001252e-16,2.220446049250313e-16
18.24150573052138,0.0,2.220446049250313e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,0.0
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,0.0,2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.241505730521382,0.0,-2.220446049250313e-16
18.241505730521382,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521382,8.881784197001252e-16,0.0
18.24150573052138,-8.881784197001252e-16,-2.220446049250313e-16
18.24150573052138,-8.881784197001252e-16,-6.661338147750939e-16
18.241505730521375,-1.7763568394002505e-15,-6.661338147750939e-16
18.24150573052138,1.7763568394002505e-15,6.661338147750939e-16
18.24150573052138,-8.881784197001252e-16,-6.661338147750939e-16
18.241505730521375,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,0.0
18.241505730521382,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,0.0
18.241505730521382,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,0.0,0.0
18.241505730521375,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521382,1.7763568394002505e-15,8.881784197001252e-16
18.241505730521382,8.881784197001252e-16,0.0
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,0.0,0.0
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521375,-8.881784197001252e-16,0.0
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,-8.881784197001252e-16,0.0
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,-2.6645352591003757e-15,-1.3322676295501878e-15
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521382,-8.881784197001252e-16,0.0
18.24150573052138,-2.6645352591003757e-15,-8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521375,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521375,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.241505730521382,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,8.881784197001252e-16
18.241505730521382,0.0,0.0
18.24150573052138,2.6645352591003757e-15,4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,0.0
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,4.440892098500626e-15,1.7763568394002505e-15
18.241505730521382,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-8.881784197001252e-16,0.0
18.24150573052138,2.6645352591003757e-15,4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521382,0.0,0.0
18.241505730521375,2.6645352591003757e-15,1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-2.6645352591003757e-15,-1.3322676295501878e-15
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.24150573052138,4.440892098500626e-15,1.7763568394002505e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,0.0
18.241505730521375,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,0.0
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,-8.881784197001252e-16
18.24150573052138,0.0,0.0
18.24150573052138,8.881784197001252e-16,0.0
18.24150573052138,-2.6645352591003757e-15,-8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,0.0
18.24150573052138,-5.329070518200751e-15,-1.7763568394002505e-15
18.24150573052138,-3.552713678800501e-15,-1.3322676295501878e-15
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.241505730521375,-4.440892098500626e-15,-1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-1.3322676295501878e-15
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,8.881784197001252e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.241505730521375,4.440892098500626e-15,1.3322676295501878e-15
18.24150573052138,-2.6645352591003757e-15,-8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.24150573052138,-4.440892098500626e-15,-1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.241505730521375,-8.881784197001252e-16,-8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,8.881784197001252e-16
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,-2.6645352591003757e-15,-8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521375,2.6645352591003757e-15,1.3322676295501878e-15
18.241505730521382,-2.6645352591003757e-15,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,0.0
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.241505730521375,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,0.0,0.0
18.241505730521382,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,0.0,0.0
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,1.3322676295501878e-15
18.24150573052138,-2.6645352591003757e-15,-1.3322676295501878e-15
18.24150573052138,0.0,0.0
18.24150573052138,4.440892098500626e-15,1.7763568394002505e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521382,2.6645352591003757e-15,8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,4.440892098500626e-16
18.24150573052138,-2.6645352591003757e-15,-4.440892098500626e-16
18.24150573052138,2.6645352591003757e-15,4.440892098500626e-16
18.24150573052138,-4.440892098500626e-15,-8.881784197001252e-16
18.24150573052138,0.0,0.0
18.24150573052138,8.881784197001252e-16,0.0
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,1.7763568394002505e-15,1.3322676295501878e-15
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521382,0.0,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,0.0
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521375,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,0.0
18.241505730521375,0.0,0.0
18.241505730521375,0.0,0.0
18.24150573052138,5.329070518200751e-15,1.3322676295501878e-15
18.24150573052138,-3.552713678800501e-15,-1.7763568394002505e-15
18.241505730521382,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-5.329070518200751e-15,-1.7763568394002505e-15
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521382,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521382,0.0,0.0
18.241505730521382,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-3.552713678800501e-15,-1.3322676295501878e-15
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521382,3.552713678800501e-15,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521382,1.7763568394002505e-15,0.0
18.24150573052138,1.7763568394002505e-15,1.3322676295501878e-15
18.241505730521382,0.0,-4.440892098500626e-16
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521382,-5.329070518200751e-15,-2.220446049250313e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,0.0,0.0
18.24150573052138,3.552713678800501e-15,4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,-5.329070518200751e-15,-1.7763568394002505e-15
18.24150573052138,0.0,8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,0.0
18.24150573052138,1.7763568394002505e-15,0.0
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,0.0
18.24150573052138,0.0,8.881784197001252e-16
18.241505730521375,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,0.0
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,0.0,0.0
18.241505730521382,5.329070518200751e-15,2.220446049250313e-15
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521382,-1.7763568394002505e-15,0.0
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521382,0.0,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521382,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,-1.7763568394002505e-15,-1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,3.552713678800501e-15,1.7763568394002505e-15
18.241505730521375,3.552713678800501e-15,1.3322676295501878e-15
18.241505730521382,0.0,-4.440892098500626e-16
18.241505730521382,-3.552713678800501e-15,-1.3322676295501878e-15
18.241505730521382,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521375,0.0,8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,1.3322676295501878e-15
18.241505730521382,0.0,0.0
18.24150573052138,0.0,0.0
18.241505730521375,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521375,0.0,4.440892098500626e-16
18.241505730521382,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521375,-1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,3.552713678800501e-15,4.440892098500626e-16
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.241505730521382,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,-3.552713678800501e-15,-1.3322676295501878e-15
18.241505730521382,0.0,0.0
18.241505730521382,5.329070518200751e-15,1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,0.0,0.0
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521375,1.7763568394002505e-15,8.881784197001252e-16
18.241505730521382,-1.7763568394002505e-15,-1.3322676295501878e-15
18.24150573052138,0.0,0.0
18.24150573052138,1.7763568394002505e-15,0.0
18.241505730521375,-1.7763568394002505e-15,0.0
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,-3.552713678800501e-15,-2.220446049250313e-15
18.24150573052138,-3.552713678800501e-15,-1.7763568394002505e-15
18.241505730521382,5.329070518200751e-15,1.7763568394002505e-15
18.241505730521375,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521375,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521375,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,-3.552713678800501e-15,-4.440892098500626e-16
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521382,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.241505730521375,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521382,0.0,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521375,0.0,0.0
18.241505730521382,5.329070518200751e-15,8.881784197001252e-16
18.24150573052138,0.0,0.0
18.24150573052138,-1.7763568394002505e-15,0.0
18.241505730521375,1.7763568394002505e-15,1.7763568394002505e-15
18.24150573052138,0.0,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.24150573052138,1.7763568394002505e-15,8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.241505730521382,-3.552713678800501e-15,-4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-1.3322676295501878e-15
18.241505730521382,3.552713678800501e-15,1.7763568394002505e-15
18.241505730521375,-1.7763568394002505e-15,-1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.24150573052138,0.0,-4.440892098500626e-16
18.24150573052138,5.329070518200751e-15,1.7763568394002505e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.241505730521382,3.552713678800501e-15,1.3322676295501878e-15
18.241505730521382,5.329070518200751e-15,1.3322676295501878e-15
18.241505730521382,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521382,0.0,4.440892098500626e-16
18.241505730521382,-1.7763568394002505e-15,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.241505730521382,0.0,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,-3.552713678800501e-15,-4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,-5.329070518200751e-15,-1.3322676295501878e-15
18.24150573052138,-3.552713678800501e-15,-8.881784197001252e-16
18.241505730521375,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,-5.329070518200751e-15,-1.7763568394002505e-15
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.24150573052138,0.0,0.0
18.24150573052138,0.0,4.440892098500626e-16
18.24150573052138,1.7763568394002505e-15,1.3322676295501878e-15
18.24150573052138,0.0,0.0
18.241505730521375,-3.552713678800501e-15,-1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,1.7763568394002505e-15,4.440892098500626e-16
18.241505730521382,3.552713678800501e-15,4.440892098500626e-16
18.24150573052138,-1.7763568394002505e-15,-1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,3.552713678800501e-15,1.3322676295501878e-15
18.24150573052138,0.0,-4.440892098500626e-16
18.241505730521382,0.0,0.0
18.24150573052138,-3.552713678800501e-15,-1.3322676295501878e-15
18.24150573052138,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,-1.7763568394002505e-15,-4.440892098500626e-16
18.24150573052138,3.552713678800501e-15,8.881784197001252e-16
18.241505730521375,-1.7763568394002505e-15,-8.881784197001252e-16
18.24150573052138,8.881784197001252e-16,-4.440892098500626e-16
18.24150573052138,-2.6645352591003757e-15,-4.440892098500626e-16
18.24150573052138,-2.6645352591003757e-15,-1.3322676295501878e-15
